Term,Pronunciation,Context / Example Usage,Notes,Count,Tags
Jmatch,,,,1,unclassified
join-semilattices,,,,1,unclassified
Jpair,,,,1,unclassified
Jprojl,,,,1,unclassified
Jprojr,,,,1,unclassified
Jset-singleton,,,,1,unclassified
Jvar,,,,1,unclassified
k-cfa,,,,1,unclassified
knuth-bendix,,,,1,unclassified
Kwangkeun,,,,1,unclassified
Labich,,,,1,unclassified
language-internal,,,,1,unclassified
lattice-valued,,,,1,unclassified
lattice-variable,,,,1,unclassified
Lhotak,,,,1,unclassified
Lyde,,,,1,unclassified
map-singletons,,,,1,unclassified
mc-ray,,,,1,unclassified
Midtgaard,,,,1,unclassified
Ming-Ho,,,,1,unclassified
monotonicy,,,,1,unclassified
nding,,,,1,unclassified
never-before-seen,,,,1,unclassified
nitely,,,,1,unclassified
nitized,,,,1,unclassified
non-control,,,,1,unclassified
non-empty,,,,1,unclassified
non-trivial,,,,1,unclassified
non-widened,,,,1,unclassified
nost,,,,1,unclassified
oating,,,,1,unclassified
Ondej,,,,1,unclassified
optimzation,,,,1,unclassified
order-preserving,,,,1,unclassified
over-approximate,,,,1,unclassified
paern,,,,1,unclassified
parser-comb,,,,1,unclassified
particulary,,,,1,unclassified
performance-oriented,,,,1,unclassified
pseudocode,,,,1,unclassified
ratio-regions,,,,1,unclassified
raytracer,,,,1,unclassified
re-explore,,,,1,unclassified
set-ltering,,,,1,unclassified
set-membership,,,,1,unclassified
set-singletons,,,,1,unclassified
set-union,,,,1,unclassified
signicant,,,,1,unclassified
signicantly,,,,1,unclassified
smith-normal-form,,,,1,unclassified
SMT-based,,,,1,unclassified
Specications,,,,1,unclassified
store(env,,,,1,unclassified
store-delta,,,,1,unclassified
store-deltas,,,,1,unclassified
straight-forward,,,,1,unclassified
subterms,,,,1,unclassified
sucessors,,,,1,unclassified
sucient,,,,1,unclassified
third-party,,,,1,unclassified
Ubuntu,,,,1,unclassified
user-dened,,,,1,unclassified
Vianu,,,,1,unclassified
Voelter,,,,1,unclassified
workset-like,,,,1,unclassified
worksets,,,,1,unclassified
